VendorID,passenger_count,fare_amount,mean_distance,mean_duration,rush_hour
2,1,9.5,1.7022222222222223,11.668518518518518,0
2,1,4.5,1.0263333333333333,6.273333333333334,0
2,1,12.5,1.34375,12.832291666666666,0
2,1,18.0,4.6240000000000006,17.003333333333334,1
1,2,10.5,1.8606666666666667,14.74,0
1,1,4.5,0.8345,6.94,1
2,3,7.0,1.6975,11.285416666666666,0
2,2,8.5,0.7116666666666667,6.664351851851851,1
2,1,7.0,3.1915162454873647,15.618772563176893,1
2,1,6.0,1.4708333333333332,9.312847222222222,0
1,1,30.5,9.932857142857143,35.33571428571428,0
2,1,12.0,2.1533333333333333,24.983333333333334,0
2,1,12.0,3.0114285714285716,11.383333333333335,0
1,1,19.5,3.28,20.083333333333332,0
2,1,52.0,3.1915162454873647,15.618772563176893,0
2,5,7.5,1.6119999999999999,9.234444444444446,1
2,2,7.5,0.5180851063829788,6.704609929078014,0
1,1,4.5,0.5862499999999999,4.091666666666667,0
1,1,5.0,0.9177083333333332,8.720138888888888,0
2,1,5.0,1.1192592592592592,8.328395061728395,1
2,1,5.0,0.6018918918918919,5.559459459459459,1
1,1,10.0,1.6033333333333333,12.825000000000001,1
1,2,8.0,1.7623076923076924,13.173076923076923,0
2,2,7.5,1.0014285714285716,8.030952380952382,1
2,2,10.0,2.052258064516129,11.855376344086022,1
1,1,6.0,1.0254761904761904,9.002380952380953,0
2,1,10.0,1.9633333333333334,17.365555555555556,0
2,1,14.5,4.272,17.023333333333333,1
1,2,9.5,1.6871428571428573,15.620238095238095,0
2,5,9.5,1.0377777777777777,10.083333333333334,0
2,1,44.0,14.410000000000002,34.58888888888889,0
2,1,6.5,1.1034210526315789,8.050438596491228,1
2,1,14.5,3.3,18.7375,1
2,2,52.0,24.505,53.81666666666666,1
1,1,8.0,1.411333333333333,9.81,0
2,1,16.0,5.2025,13.0125,1
2,1,19.5,3.1975,30.35,0
1,4,17.0,3.1915162454873647,15.618772563176893,0
2,1,10.0,1.0082178217821782,8.363861386138614,1
2,1,52.0,17.203,37.11333333333333,0
2,5,14.5,3.8375,20.679166666666667,0
2,1,27.5,9.305,17.754166666666666,0
1,1,14.5,2.5242857142857145,18.214285714285715,0
2,1,11.0,1.488,11.635,1
1,1,7.5,1.0374193548387096,6.557258064516129,0
2,2,52.0,16.755,50.75416666666666,1
2,1,30.0,10.325,24.2,0
1,1,12.5,2.1557142857142857,15.714285714285714,1
1,2,8.0,1.4966666666666666,11.234126984126984,1
2,1,9.0,1.261111111111111,11.747407407407406,1
2,4,9.5,1.3214285714285714,9.417460317460318,0
2,1,15.0,5.476666666666667,21.072222222222223,0
1,2,5.0,0.6136842105263158,4.926754385964912,0
2,2,5.0,3.1915162454873647,15.618772563176893,1
1,1,40.5,14.4,28.933333333333334,0
2,1,7.0,1.5394117647058825,7.579411764705882,1
2,1,4.0,0.45,2.4,1
1,3,9.5,1.3573333333333333,10.107777777777779,0
2,5,13.0,1.273125,8.052083333333334,0
1,1,14.0,2.761428571428571,16.385714285714286,0
2,5,42.5,15.65,22.75,0
1,1,10.5,2.4,10.033333333333333,0
1,1,14.5,2.2516666666666665,18.7875,1
2,1,7.5,0.5183333333333333,4.899074074074075,1
1,1,4.5,0.8522727272727273,6.58560606060606,0
2,1,13.5,1.4928571428571427,13.533333333333333,1
2,4,15.5,2.9166666666666665,16.569444444444443,1
2,1,7.0,0.714,5.309444444444444,0
2,5,6.0,1.1982926829268292,6.242682926829269,0
1,1,7.0,1.03,9.822619047619048,0
2,1,7.0,0.9544444444444444,7.5895061728395055,0
1,1,5.0,0.89,5.856349206349207,0
2,1,11.5,2.38625,14.285416666666666,0
1,3,15.0,4.9,10.3,0
2,4,8.5,1.1402083333333333,7.668055555555555,0
2,2,7.5,1.8359999999999999,12.563333333333333,0
1,2,9.0,1.2999999999999998,8.716666666666667,0
2,5,5.0,0.7782352941176471,6.505882352941177,0
1,1,4.0,0.7375,4.3875,0
2,5,15.5,1.2285365853658536,9.378861788617886,0
1,1,12.0,2.1533333333333333,24.983333333333334,0
1,1,23.5,6.3,23.3,0
1,1,11.0,3.02,17.354166666666668,0
1,1,8.5,1.0045161290322582,12.48279569892473,0
1,1,5.0,1.38,10.455555555555556,0
2,1,10.5,3.125,15.170833333333334,0
2,1,4.5,0.6499999999999999,6.405555555555555,0
2,1,7.0,1.042258064516129,6.738709677419355,0
2,4,6.0,0.8602777777777777,10.688425925925927,0
2,6,9.0,1.7326315789473685,12.910526315789474,0
2,1,12.0,0.9956756756756756,7.319819819819819,1
2,5,7.0,0.5354545454545455,4.47020202020202,0
1,1,9.0,2.3449999999999998,17.303333333333335,0
2,1,15.0,2.384,14.959999999999999,1
1,1,12.5,3.1374999999999997,10.491666666666667,0
2,5,7.0,1.0392063492063492,8.184126984126985,1
2,1,5.5,0.9183333333333333,4.683333333333334,0
2,1,4.0,0.628974358974359,4.2123931623931625,0
2,1,49.0,13.36,38.425,0
2,2,11.5,1.433076923076923,12.11923076923077,1
2,1,5.0,0.8814285714285715,7.25,1
1,1,4.0,1.051212121212121,8.531818181818181,0
2,1,28.0,7.87,31.133333333333333,1
1,1,9.5,1.1294444444444443,9.981481481481481,0
2,1,18.5,2.47,15.303508771929824,0
1,1,6.0,0.8944444444444445,5.764550264550265,0
2,1,6.0,1.032857142857143,5.978571428571429,0
2,1,9.0,1.6231818181818183,8.98030303030303,0
2,2,7.0,0.8415384615384615,6.178205128205128,0
2,1,2.5,0.0,0.03333333333333333,0
1,1,10.0,2.5566666666666666,16.955555555555556,0
2,1,3.5,0.5238235294117647,4.8313725490196076,1
1,1,16.0,4.3,15.766666666666667,1
2,1,7.0,0.6073684210526316,4.6957894736842105,0
2,1,8.0,1.8162500000000001,11.666666666666666,0
2,1,14.0,2.9699999999999998,19.25,1
2,2,13.5,2.496,17.306666666666665,1
1,3,6.5,0.9500000000000001,6.777777777777778,0
2,1,4.5,0.9513513513513514,5.146396396396396,0
1,1,5.0,1.01,7.005555555555556,1
2,1,9.0,1.7546666666666666,11.755555555555556,1
1,1,32.0,12.950000000000001,30.900000000000002,0
1,1,9.5,1.0047368421052632,9.11140350877193,0
2,5,6.5,1.3316666666666668,8.53888888888889,0
2,1,52.0,9.419230769230769,25.17948717948718,0
1,1,14.0,2.668,19.083333333333336,0
2,1,10.5,2.3216666666666668,13.058333333333332,1
2,2,42.0,10.5275,43.02916666666667,0
2,5,12.0,3.65,23.45555555555556,0
2,1,8.0,1.513125,10.688541666666666,0
2,3,14.0,3.39,18.083333333333332,1
2,5,14.0,1.2646153846153847,10.725641025641027,0
1,1,8.0,1.9245,11.473333333333333,0
1,2,7.5,1.2804166666666668,8.785416666666666,1
2,1,31.0,10.16,28.516666666666666,1
2,1,18.0,3.9433333333333334,19.477777777777778,1
2,1,7.5,0.8852941176470588,5.754901960784314,0
1,1,7.0,1.395,10.807142857142857,1
1,1,19.0,4.75,19.616666666666667,0
2,1,10.5,1.9328571428571428,14.726190476190478,0
1,1,14.0,2.5138461538461536,13.080769230769231,0
1,1,9.0,1.1297368421052632,9.177631578947368,0
1,1,3.5,0.6828947368421052,4.494736842105263,0
2,3,10.5,2.855,12.583333333333332,0
1,1,11.0,3.2800000000000002,21.191666666666666,1
1,1,20.5,2.80375,22.02916666666667,0
1,0,12.5,2.29,15.698148148148148,0
2,1,4.5,0.6766666666666667,4.5,0
2,1,12.5,1.4091666666666667,11.329166666666667,1
1,1,10.5,1.1228571428571428,8.315476190476192,1
1,1,9.0,1.449090909090909,10.624242424242425,0
1,1,25.5,3.2399999999999998,28.888333333333332,0
2,5,10.0,2.413,16.961666666666666,1
2,5,14.5,3.65,14.75,0
1,1,10.5,2.5725,14.491666666666667,0
1,1,11.0,3.05,13.691666666666666,0
2,1,6.5,1.33875,7.416666666666667,0
1,1,6.0,1.9278947368421053,14.040350877192981,0
1,3,7.0,0.9939024390243902,8.804878048780488,0
1,1,6.0,0.8999999999999999,6.277777777777778,1
1,1,7.0,1.0183333333333333,7.858333333333333,0
2,5,10.0,2.2085714285714286,12.685714285714285,1
1,1,4.5,0.9956756756756756,7.319819819819819,0
2,1,7.5,0.9964999999999999,6.278333333333333,1
2,1,9.0,1.273125,8.052083333333334,0
2,1,12.0,1.1652380952380952,8.884920634920636,0
2,1,15.5,1.9020000000000001,15.254444444444443,1
1,1,12.0,0.9922950819672132,10.048087431693988,0
1,2,13.0,0.873,9.801666666666666,1
1,1,7.5,1.2205714285714286,10.278571428571428,1
1,1,7.0,1.1063636363636364,6.5621212121212125,1
2,1,6.0,1.0229090909090908,8.365454545454545,1
1,1,12.0,1.7408333333333335,12.051388888888889,0
1,1,11.5,1.1297368421052632,9.177631578947368,1
1,1,15.5,3.8,18.466666666666665,0
1,1,7.0,1.4142857142857144,12.173809523809524,0
2,1,52.0,18.5712,59.598,1
1,1,6.5,1.153888888888889,5.8240740740740735,1
2,5,12.0,2.406842105263158,13.948245614035088,1
1,1,6.5,1.3760000000000001,10.373333333333333,0
1,1,17.5,4.387272727272727,19.434848484848484,0
1,1,13.0,3.5583333333333336,16.877777777777776,1
2,1,14.5,3.2066666666666666,15.477777777777776,0
2,1,15.0,2.7916666666666665,11.65,0
2,1,7.0,2.15,13.945833333333333,0
2,1,7.0,1.4708333333333332,9.312847222222222,0
1,1,8.5,2.075,8.916666666666668,0
1,1,19.0,4.1,24.526666666666664,1
1,1,7.5,1.3,9.463888888888889,0
2,1,10.0,2.0621428571428573,13.183333333333334,0
1,2,5.0,0.9109090909090909,9.375757575757577,0
1,1,10.0,1.2542857142857142,8.127380952380951,1
2,1,4.5,0.57,3.8333333333333335,0
2,4,21.0,6.087142857142857,18.295238095238094,1
1,1,11.0,0.9766666666666667,9.106666666666667,0
2,1,13.5,3.02,17.354166666666668,1
1,1,7.0,1.786,9.378333333333334,0
1,1,10.0,1.90125,8.164583333333333,1
1,2,7.0,1.2166666666666666,7.916666666666667,1
2,1,21.0,4.58875,25.316666666666666,1
1,0,7.0,1.0082178217821782,8.363861386138614,1
2,1,23.5,6.716666666666666,23.67222222222222,1
1,1,3.5,0.6591666666666667,4.929166666666666,0
1,2,5.5,0.8908333333333334,6.705555555555556,0
1,1,10.0,1.591818181818182,9.875,1
2,1,11.0,1.3051219512195122,8.928455284552845,0
1,1,5.5,0.8047916666666667,5.777430555555555,0
1,1,13.5,1.002,7.373333333333333,0
2,1,4.0,0.7674509803921569,5.383986928104575,1
2,1,12.5,2.5566666666666666,21.569444444444443,1
1,1,4.5,0.6377777777777778,5.6194444444444445,0
2,1,10.0,1.2030769230769232,17.92051282051282,0
1,5,9.0,1.6789999999999998,15.05,0
1,1,62.5,22.6,60.05,0
2,5,16.0,2.622,25.32333333333333,0
1,1,14.0,2.4377777777777774,15.190740740740742,0
1,1,18.0,3.3266666666666667,17.383333333333333,0
1,1,8.5,1.5422222222222222,12.17962962962963,0
1,1,5.5,0.7527272727272727,5.59469696969697,1
2,1,19.0,4.6,22.383333333333333,0
1,1,16.5,2.549090909090909,18.36060606060606,1
2,1,6.5,1.1297368421052632,9.177631578947368,0
1,3,5.0,1.0982142857142858,8.594642857142857,0
1,1,5.5,1.0057575757575756,6.108080808080808,1
2,1,18.5,3.94,19.63888888888889,1
2,2,9.5,1.4741666666666666,11.185648148148148,1
2,1,11.0,1.7973076923076923,11.732692307692307,0
2,1,12.5,2.3714285714285714,10.726190476190476,0
1,1,11.5,1.6496969696969697,17.614141414141415,1
2,2,3.5,0.665,3.191666666666667,0
1,1,36.0,10.4575,38.475,0
1,1,36.0,11.03,42.14047619047619,1
1,2,7.5,1.495,9.105,0
1,2,8.0,1.261111111111111,11.747407407407406,0
1,1,6.0,1.2804166666666668,8.785416666666666,1
2,4,16.0,0.9641935483870968,10.581720430107525,0
1,1,7.5,1.6789999999999998,15.05,0
2,1,7.5,0.7953846153846154,5.716666666666667,0
2,1,4.5,0.7527272727272727,5.59469696969697,0
2,5,21.0,5.201666666666667,23.138888888888886,1
2,1,4.0,0.7674509803921569,5.383986928104575,0
1,1,16.5,1.927741935483871,12.154301075268817,0
1,1,10.0,0.6784615384615384,8.685897435897436,1
2,1,9.5,2.3133333333333335,14.222222222222221,0
1,1,7.0,1.3,7.583333333333333,1
1,3,9.0,2.025,9.112499999999999,1
1,1,13.5,2.1500000000000004,16.333333333333332,0
2,1,6.0,0.8415384615384615,6.178205128205128,0
1,1,15.0,2.716666666666667,19.633333333333333,1
1,1,6.0,0.9038888888888889,6.237037037037037,1
1,1,9.0,1.1402083333333333,7.668055555555555,0
1,1,8.0,1.545,10.720833333333333,0
2,1,11.5,2.0100000000000002,11.938888888888888,1
1,1,19.0,3.0725,33.00416666666666,1
1,1,10.0,2.5725,14.491666666666667,0
1,1,5.0,0.8657692307692308,5.100641025641026,0
1,1,30.5,9.3,30.016666666666666,1
2,1,9.0,1.887142857142857,11.469047619047618,0
2,5,6.0,1.2542857142857142,8.127380952380951,0
1,1,5.5,0.5758333333333333,2.9499999999999997,0
1,2,5.5,0.7204347826086956,6.839130434782609,0
1,1,19.0,6.1,18.3,1
1,1,3.0,0.628974358974359,4.2123931623931625,1
2,2,18.5,5.16,21.216666666666665,0
1,1,31.5,5.6675,28.758333333333333,0
2,1,5.5,0.9668965517241379,10.121264367816092,1
1,2,3.5,0.8544444444444445,6.261111111111111,1
1,1,10.5,1.7822222222222222,12.933333333333334,1
2,5,6.0,0.8533333333333334,6.1194444444444445,0
1,1,9.5,0.9500000000000001,6.777777777777778,0
2,2,10.0,1.2285365853658536,9.378861788617886,0
1,1,13.5,1.8457142857142856,11.725595238095238,0
2,1,10.0,1.1891666666666667,10.520833333333334,0
2,1,5.5,1.273125,8.052083333333334,0
2,1,3.5,0.6073684210526316,4.6957894736842105,0
2,1,31.5,9.673,33.53666666666667,1
2,1,5.0,1.0744444444444445,16.44814814814815,1
2,2,14.0,2.2622222222222224,13.346296296296297,0
2,1,10.0,1.24,10.509166666666667,0
2,1,9.5,1.9849999999999999,9.608333333333334,0
1,3,4.5,1.0116216216216216,7.7081081081081075,0
1,2,7.0,1.1935714285714287,8.438095238095238,1
0,0,0.0,0.0,0.0,0
1,3,8.0,1.6496969696969697,17.614141414141415,0
2,2,7.5,1.761764705882353,9.443137254901961,1
1,1,12.5,3.174166666666667,18.20277777777778,1
2,1,25.0,6.1775,24.583333333333332,0
2,1,3.5,0.5779310344827585,4.507471264367816,0
2,1,6.5,1.3515384615384616,9.551282051282051,1
2,1,7.0,1.345,10.649999999999999,0
1,1,40.0,13.6,41.03333333333333,0
1,1,6.5,0.65,4.675520833333334,0
2,1,62.5,20.552,39.376666666666665,0
1,2,6.0,1.0045161290322582,12.48279569892473,0
2,4,6.5,1.395,10.807142857142857,0
2,1,3.5,0.7076923076923076,5.083333333333333,0
1,1,9.5,2.0033333333333334,13.083333333333334,1
2,2,7.0,0.9922950819672132,10.048087431693988,1
2,1,52.0,17.1625,56.55416666666667,0
1,1,11.5,2.445,16.725,1
1,3,16.5,4.1066666666666665,33.416666666666664,1
2,6,10.5,1.9633333333333334,17.365555555555556,0
2,1,18.5,6.66,15.566666666666666,0
1,1,52.0,22.61,46.05,1
1,3,5.0,0.6980000000000001,7.625,0
1,1,8.5,2.1025,17.45,0
1,1,6.0,0.9587096774193548,7.353225806451612,1
1,2,9.0,1.3761538461538463,11.526923076923076,0
2,5,6.5,1.0392063492063492,8.184126984126985,1
1,1,8.0,1.8090909090909089,12.101515151515152,1
2,1,5.0,0.7644444444444445,6.359259259259259,1
1,1,7.0,1.4427272727272726,12.340909090909092,0
2,1,8.5,1.44875,7.65625,0
1,2,4.0,0.4276470588235294,5.018627450980393,0
1,2,16.0,2.71,17.608333333333334,0
2,1,8.5,0.791578947368421,5.8807017543859645,0
1,1,32.5,11.3,19.733333333333334,0
2,2,8.5,0.9922950819672132,10.048087431693988,1
1,3,9.0,1.4584000000000001,11.556666666666667,0
2,2,3.5,0.61,4.440277777777777,0
1,1,11.5,1.8566666666666667,12.622222222222222,0
1,1,15.0,2.1383333333333336,13.63888888888889,1
1,1,7.5,1.61625,13.197916666666668,0
2,3,21.5,6.91,17.316666666666666,0
2,1,4.0,0.5816363636363636,4.19469696969697,0
2,3,8.0,2.3533333333333335,8.872222222222222,0
1,1,6.0,0.7953846153846154,5.716666666666667,1
2,4,15.5,2.6775,16.941666666666666,0
1,1,9.5,1.9633333333333334,17.365555555555556,1
1,1,8.0,1.543,11.375,0
2,1,17.0,2.063846153846154,13.565384615384614,1
1,1,11.5,1.3294117647058825,7.887254901960785,0
2,1,5.0,0.86,4.577777777777778,0
1,1,7.5,2.1885714285714286,12.766666666666667,0
1,1,11.0,2.622,25.32333333333333,1
2,5,5.0,0.7674509803921569,5.383986928104575,0
2,1,9.0,0.99,9.214285714285714,1
2,1,57.5,19.064999999999998,43.391666666666666,1
2,4,5.5,0.8345,6.94,0
2,1,23.0,6.876666666666666,21.183333333333334,1
2,3,15.5,4.61,13.666666666666666,0
1,1,7.0,1.3573333333333333,10.107777777777779,0
1,1,6.5,1.2656,11.472000000000001,1
1,2,10.0,1.9585714285714286,16.673809523809524,0
2,1,8.5,1.0983333333333334,6.009444444444444,0
1,1,9.5,2.3533333333333335,15.324074074074073,1
1,1,12.5,2.175,11.1625,0
2,5,9.0,0.9956756756756756,7.319819819819819,0
2,2,7.0,0.7116666666666667,6.664351851851851,1
2,1,8.0,0.8635714285714285,6.4750000000000005,0
1,2,11.0,1.9959090909090909,12.984848484848486,1
2,1,11.5,2.0100000000000002,16.67666666666667,1
1,1,26.0,7.1,31.766666666666666,0
2,1,5.5,1.3258333333333334,8.133333333333333,0
2,1,19.0,5.2575,24.420833333333334,1
2,1,3.5,0.7953846153846154,5.716666666666667,1
2,5,8.5,1.4125,12.547500000000001,1
1,1,6.0,1.0757142857142856,8.945238095238095,0
1,2,4.5,0.5180851063829788,6.704609929078014,1
2,1,28.5,9.918333333333333,27.387962962962963,1
2,1,6.0,0.6591666666666667,4.929166666666666,0
1,1,5.5,1.6231818181818183,8.98030303030303,1
2,1,8.5,1.8336363636363637,12.004545454545456,0
2,1,13.5,1.2656,11.472000000000001,1
1,1,4.5,1.0392063492063492,8.184126984126985,0
1,1,32.0,9.6,32.63333333333333,0
1,1,52.0,17.69,46.705555555555556,0
2,3,23.0,5.94,26.7,0
1,1,14.0,3.2,16.1,0
2,3,8.0,1.2166666666666666,7.916666666666667,1
2,1,13.5,3.6525,19.9125,0
2,1,4.5,0.8346774193548387,4.848387096774194,1
2,1,12.0,3.11625,13.18125,1
2,1,7.0,1.1355555555555557,6.517901234567902,0
1,1,8.0,0.6018918918918919,5.559459459459459,0
2,2,24.5,6.41,24.183333333333334,0
2,2,4.0,0.7674509803921569,5.383986928104575,0
2,1,24.0,5.66,37.47777777777778,1
2,5,9.5,2.53375,17.847916666666666,1
2,1,6.5,0.6591666666666667,4.929166666666666,0
2,1,9.5,0.97,8.06060606060606,0
1,1,6.5,1.4047368421052633,8.096491228070176,1
1,1,14.5,2.031875,12.7375,0
1,1,5.5,0.48814814814814816,4.387037037037037,0
2,1,6.5,1.0392063492063492,8.184126984126985,1
2,2,9.0,1.2671428571428571,12.011904761904761,0
2,3,20.5,5.82,22.966666666666665,0
1,3,23.5,9.025,22.2125,1
2,1,5.0,0.7033333333333334,4.7555555555555555,1
2,1,6.0,3.1915162454873647,15.618772563176893,1
2,1,8.5,1.261111111111111,11.747407407407406,0
2,2,52.0,17.2175,35.22083333333333,0
2,3,8.5,1.782857142857143,9.252380952380951,1
1,1,14.5,2.254375,14.669791666666667,0
1,1,5.5,1.2656,11.472000000000001,1
1,1,11.5,2.29,15.698148148148148,1
2,1,10.5,1.8776470588235294,15.973529411764707,1
2,1,12.0,2.77,13.916666666666666,1
1,1,6.0,1.2030769230769232,17.92051282051282,1
1,1,24.0,8.678571428571429,21.333333333333332,0
2,1,5.0,0.7953846153846154,5.716666666666667,1
1,1,7.0,0.9067741935483871,7.301075268817205,0
1,1,10.0,1.780833333333333,11.41388888888889,0
2,1,7.5,0.72975,8.2675,1
1,1,11.5,2.871,17.026666666666667,0
2,1,12.0,2.5324999999999998,13.875,1
1,3,9.5,1.62,11.389814814814814,0
1,1,22.0,7.45,28.516666666666666,1
1,1,19.5,5.4,20.85,1
2,5,9.5,1.99,12.580555555555556,0
2,1,11.0,0.9956756756756756,7.319819819819819,0
1,1,12.0,3.7920000000000003,18.426666666666666,1
1,1,4.5,0.9583333333333334,6.284722222222222,0
2,4,11.0,3.11,9.7,0
1,4,10.5,1.593,12.328333333333333,1
2,1,8.5,1.5212903225806453,9.288172043010753,0
1,3,7.0,1.1113333333333335,9.615555555555556,0
1,1,2.5,0.3725,2.7624999999999997,1
2,1,27.5,8.775555555555556,22.26111111111111,0
2,2,6.5,1.7133333333333332,11.4375,1
1,1,7.5,0.71,7.323015873015873,0
2,1,13.5,3.043636363636364,19.94393939393939,0
1,1,6.5,1.2926923076923076,7.274358974358974,1
1,2,12.5,2.595,12.19375,0
1,1,8.5,1.1892307692307693,10.902564102564101,0
1,2,23.5,6.2,30.833333333333332,0
1,1,13.5,4.248333333333334,23.11388888888889,0
1,1,7.0,1.4534482758620688,10.461494252873562,0
2,1,16.5,5.2575,24.420833333333334,0
2,1,9.0,1.761764705882353,9.443137254901961,0
1,1,4.0,0.8345,6.94,0
2,1,5.0,0.5354545454545455,4.47020202020202,1
2,5,7.0,1.1131578947368421,7.923684210526316,1
1,1,7.5,0.9285106382978724,7.659929078014184,1
2,1,52.0,18.601666666666667,46.481944444444444,0
1,1,29.5,5.415,30.68333333333333,0
1,1,11.0,1.6496969696969697,17.614141414141415,1
1,1,8.0,1.0047368421052632,9.11140350877193,1
1,1,24.0,6.65,38.36666666666667,1
2,1,35.5,9.133333333333333,42.17777777777778,1
2,5,11.5,2.4075,12.845833333333333,0
1,1,4.0,0.9380000000000001,6.21,0
2,1,7.5,1.384,6.3566666666666665,1
2,1,12.0,1.641,14.178333333333333,0
1,1,5.5,0.8969230769230769,5.778205128205129,0
1,2,62.5,18.226666666666667,36.85,0
1,1,7.5,1.0192592592592593,7.873456790123457,0
1,1,6.5,1.3713636363636363,10.40378787878788,0
1,3,9.5,0.9268421052631579,6.362280701754386,0
2,2,19.0,6.55,13.216666666666667,0
1,1,13.5,3.1142857142857143,23.20952380952381,0
2,6,14.0,1.4127272727272726,8.862121212121211,0
2,2,62.5,17.035,33.05833333333334,1
2,5,9.0,1.921111111111111,11.746296296296297,0
2,1,10.0,2.42375,17.214583333333334,0
2,1,26.5,9.15,26.0875,0
1,1,12.0,1.921111111111111,11.746296296296297,0
2,1,7.0,1.1131578947368421,7.923684210526316,0
1,1,5.0,0.71,7.323015873015873,0
2,2,6.0,0.7782352941176471,6.505882352941177,0
2,1,6.0,0.8047916666666667,5.777430555555555,0
1,1,7.0,1.3384615384615384,6.333974358974359,0
1,1,29.0,10.131388888888889,44.22222222222222,0
1,1,28.5,10.1,22.65,1
1,1,8.5,1.0082178217821782,8.363861386138614,0
1,1,20.5,3.2866666666666666,20.166666666666668,0
2,1,31.0,10.69,32.333333333333336,0
2,1,10.5,0.71,7.323015873015873,1
1,1,13.0,3.1915162454873647,15.618772563176893,0
1,1,9.5,2.0282758620689654,12.433908045977011,0
2,1,5.0,0.6404761904761904,5.765873015873016,0
2,1,4.5,0.799375,5.778125,0
2,1,5.0,0.8944444444444445,5.764550264550265,0
2,2,7.0,1.4466666666666665,8.275,0
1,4,5.5,0.9044444444444445,4.124691358024691,1
2,1,7.5,0.9490000000000001,6.339166666666666,1
1,1,18.5,3.545,20.116666666666667,0
1,1,25.5,9.918333333333333,27.387962962962963,0
1,1,9.5,1.5215384615384617,9.761538461538462,0
1,1,7.5,0.7723076923076924,6.456410256410257,0
1,1,18.5,3.165,21.245833333333334,0
2,5,4.5,0.7033333333333334,4.7555555555555555,0
1,1,8.5,1.5315384615384615,10.844871794871795,1
1,1,11.5,3.1666666666666665,15.700000000000001,1
2,1,8.5,1.3646666666666667,11.846666666666666,1
1,1,10.0,1.5825,10.883333333333333,0
2,1,9.0,2.4944444444444445,11.485185185185186,0
2,5,3.0,0.5180851063829788,6.704609929078014,0
1,1,24.5,4.1,24.526666666666664,0
1,3,21.0,4.7700000000000005,29.641666666666666,0
2,1,6.5,1.51,7.875,1
1,1,28.5,7.7299999999999995,29.07777777777778,0
2,1,4.0,0.8047916666666667,5.777430555555555,0
1,2,6.0,0.72975,8.2675,0
2,1,3.0,0.6136842105263158,4.926754385964912,0
1,1,6.0,1.7366666666666668,10.735185185185186,1
2,5,10.0,1.8566666666666667,12.622222222222222,0
1,1,8.0,1.338,10.166666666666668,0
2,1,5.0,0.4276470588235294,5.018627450980393,0
2,3,10.0,1.0082178217821782,8.363861386138614,0
2,1,8.0,1.545,10.720833333333333,1
2,1,6.5,0.5145454545454545,4.174242424242425,0
1,1,7.0,1.2900000000000003,9.607142857142858,0
2,1,11.0,1.6524999999999999,11.970833333333333,1
1,1,12.5,2.1383333333333336,13.63888888888889,0
1,2,5.5,1.0,4.65,0
1,1,11.5,2.766666666666667,13.158333333333333,0
2,1,0.0,0.0,0.03888888888888889,0
2,1,9.0,1.7091666666666667,12.618055555555555,1
1,1,8.0,1.0263461538461538,9.357051282051282,0
1,1,9.5,1.6119999999999999,9.234444444444446,1
2,1,4.5,1.3275000000000001,6.391666666666666,0
2,1,10.5,1.718,12.190000000000001,1
1,1,52.0,19.095,36.016666666666666,1
1,1,18.5,4.53,22.84166666666667,0
2,2,7.0,0.8415384615384615,6.178205128205128,0
1,2,9.0,0.8256521739130436,9.440579710144927,0
2,2,12.0,2.758,19.273333333333333,1
2,5,45.0,10.131388888888889,44.22222222222222,1
2,1,11.0,2.4450000000000003,10.15,1
2,1,6.5,0.8630434782608696,9.353623188405797,1
1,1,7.5,1.3214285714285714,9.417460317460318,0
2,1,52.0,19.41,62.258333333333326,1
1,1,7.5,1.3667647058823529,9.459313725490196,1
2,2,6.5,0.791578947368421,5.8807017543859645,1
2,3,11.5,2.686666666666667,12.594444444444443,0
1,1,5.0,0.6018918918918919,5.559459459459459,1
2,1,23.0,5.3475,27.525,0
2,1,6.0,1.3688,6.6433333333333335,1
2,4,7.0,0.9641935483870968,10.581720430107525,0
2,1,9.5,1.411111111111111,11.981481481481483,1
2,1,30.5,6.28,46.86666666666667,0
1,1,13.0,1.8920000000000001,14.919999999999998,1
1,1,52.0,17.1625,56.55416666666667,0
2,1,11.0,0.9939024390243902,8.804878048780488,1
1,1,8.5,1.068,6.946666666666667,0
1,1,5.5,1.5212903225806453,9.288172043010753,1
2,1,3.5,0.808,5.12,1
2,1,10.5,1.411333333333333,9.81,1
1,1,4.5,0.7116666666666667,6.664351851851851,1
2,1,52.0,19.491666666666667,50.24722222222223,1
1,2,9.0,2.260909090909091,15.786363636363637,0
2,1,7.5,0.8354838709677419,8.484946236559141,0
1,1,15.5,4.1,11.708333333333332,1
2,5,4.0,0.9854545454545455,6.918181818181818,0
2,1,20.5,3.7449999999999997,20.605555555555554,0
1,1,6.0,1.0982142857142858,8.594642857142857,0
1,1,11.5,1.9633333333333334,17.365555555555556,0
2,2,6.0,1.0231578947368423,9.878070175438596,0
2,1,10.0,1.261111111111111,11.747407407407406,0
1,1,7.0,0.9748837209302326,7.737984496124032,1
1,1,16.5,3.3175,18.4,1
2,1,12.0,1.4741666666666666,11.185648148148148,0
2,1,29.5,11.0875,34.37916666666667,0
1,1,10.5,1.668235294117647,11.504901960784315,0
2,6,6.0,1.1402083333333333,7.668055555555555,1
2,5,18.5,4.068333333333333,21.194444444444443,0
2,1,9.0,1.4675510204081632,9.273469387755101,1
2,1,59.5,15.686000000000002,69.99,0
1,1,12.0,1.395217391304348,14.095652173913043,0
